resource_key,model_key,local_code,upstream_code,variant,costume_key,family,character_name_zh,character_name_ja,character_name_romaji,band,row_kind,is_current_pool,is_covered_candidate,is_union_reference,is_runtime_eligible,selection_proxy_score,selection_proxy_bucket,selection_proxy_reasons,legacy_content_safety_hint,bestdori_available_servers,bestdori_available_server_count,bestdori_preferred_server,bestdori_build_data_url,bestdori_costume_metadata_found,bestdori_costume_detail_found,bestdori_costume_id,bestdori_card_match_method,bestdori_costume_detail_card_ids,bestdori_title_matched_card_ids,bestdori_event_ids,bestdori_gacha_ids,pipeline_status,recommended_pool,decision_basis,classification_reason_codes,rating_used_as_signal_only,descriptive_tag_basis,qualification_basis,visual_review_basis,review_required,review_status,review_reason_codes,render_status,render_evidence_ref,render_image_path,render_image_sha256,render_canvas_width,render_canvas_height,render_nonblank_ratio,render_bounds_width,render_bounds_height,render_complete_person_decision,render_attempt_count,render_error,tagger_status,tagger_model_id,tagger_model_revision,tagger_top_tags_top30_json,tagger_policy_tag_scores_json,direct_rating_predicted_label,direct_rating_confidence,direct_rating_margin,direct_rating_scores_json,embedding_ref,embedding_sha256,expected_character_id,expected_character_name,source_model_character_id,rendered_character_match_status,character_match_basis,face_visibility_status,multi_subject_status,qualification_status,qualification_reason_codes,dedup_status,dedup_cluster_id,dedup_representative_key,dedup_similarity,dedup_method,exclude_reason,evidence_refs
bangdream_001_2018_dog,001_2018_dog,001,001,2018_dog,001_2018_dog,other,户山香澄,戸山 香澄,Toyama Kasumi,Poppin'Party,covered_candidate,False,True,True,False,44,D,priority=P3;servers=5;bestdori_costume_metadata=yes;bestdori_costume_detail=yes,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",5,jp,https://bestdori.com/assets/jp/live2d/chara/001_2018_dog_rip/buildData.asset,True,False,213,no_match,[],[],[],[],classified,soft_review,rendered_image_descriptive_tags,"[""qualification_review"", ""variant_keyword:dog""]",True,"[""navel"", ""midriff""]",tagger_policy_tags+metadata+variant_keywords,rendered_image,True,pending,"[""qualification_review"", ""variant_keyword:dog""]",rendered,render-bangdream_001_2018_dog,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_001_2018_dog.png,7840c1cd82f15c273a69817dde2912d925d34a7d2b46ff1aa414983183718558,440,560,0.237431,440,332,pass,1,,completed,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,"[{""tag"": ""1girl"", ""score"": 0.998254}, {""tag"": ""gloves"", ""score"": 0.990401}, {""tag"": ""transparent_background"", ""score"": 0.987104}, {""tag"": ""dog_ears"", ""score"": 0.985925}, {""tag"": ""animal_ears"", ""score"": 0.984346}, {""tag"": ""solo"", ""score"": 0.978552}, {""tag"": ""brown_hair"", ""score"": 0.973034}, {""tag"": ""paw_gloves"", ""score"": 0.97264}, {""tag"": ""skirt"", ""score"": 0.969338}, {""tag"": ""star_hair_ornament"", ""score"": 0.967961}, {""tag"": ""animal_hands"", ""score"": 0.961355}, {""tag"": ""purple_eyes"", ""score"": 0.950013}, {""tag"": ""star_(symbol)"", ""score"": 0.931188}, {""tag"": ""hair_ornament"", ""score"": 0.929541}, {""tag"": ""navel"", ""score"": 0.909714}, {""tag"": ""fur_trim"", ""score"": 0.889113}, {""tag"": ""looking_at_viewer"", ""score"": 0.888105}, {""tag"": ""short_sleeves"", ""score"": 0.844014}, {""tag"": ""shirt"", ""score"": 0.828984}, {""tag"": ""breasts"", ""score"": 0.819337}, {""tag"": ""collar"", ""score"": 0.805283}, {""tag"": ""midriff"", ""score"": 0.761012}, {""tag"": ""collarbone"", ""score"": 0.7524}, {""tag"": ""red_collar"", ""score"": 0.713309}, {""tag"": ""medium_hair"", ""score"": 0.709799}, {""tag"": ""general"", ""score"": 0.705414}, {""tag"": ""cowboy_shot"", ""score"": 0.643663}, {""tag"": ""medium_breasts"", ""score"": 0.596737}, {""tag"": ""animal_collar"", ""score"": 0.508629}, {""tag"": ""blush"", ""score"": 0.43678}]","{""1girl"": 0.998254, ""2girls"": 0.000173, ""animal"": 0.000122, ""animal_focus"": 1e-06, ""bare_shoulders"": 0.003983, ""bikini"": 0.000205, ""bird"": 3.4e-05, ""cleavage"": 0.006286, ""corset"": 1e-05, ""crop_top"": 0.365477, ""dog"": 0.001859, ""faceless"": 1e-05, ""food_focus"": 0.0, ""garter_straps"": 0.000103, ""helmet"": 1.1e-05, ""lingerie"": 2e-06, ""looking_at_viewer"": 0.888105, ""mask"": 0.000112, ""midriff"": 0.761012, ""multiple_girls"": 0.000232, ""navel"": 0.909714, ""no_humans"": 6e-06, ""onsen"": 0.0, ""panties"": 0.000174, ""penguin"": 0.0, ""school_swimsuit"": 1.3e-05, ""solo"": 0.978552, ""swimsuit"": 0.000283, ""thighhighs"": 0.003035, ""underwear"": 0.000334}",general,0.7054144740104675,0.38250452280044556,"{""explicit"": 2.9e-05, ""general"": 0.705414, ""questionable"": 0.000372, ""sensitive"": 0.32291}",embeddings.npz,85a6b4d0050857e96d4872587131586cd56be4e0eb6340f450a551dc5570e637,001,户山香澄,001,unknown,metadata,unknown,single,review,"[""variant_keyword:dog""]",unique,,,0.0,,,"[""source-bangdream_001_2018_dog"", ""render-bangdream_001_2018_dog""]"
bangdream_001_2018_halloween,001_2018_halloween,001,001,2018_halloween,001_2018_halloween,other,户山香澄,戸山 香澄,Toyama Kasumi,Poppin'Party,covered_candidate,False,True,True,False,36,D,priority=P3;servers=1;bestdori_costume_metadata=no,manual_review_required,"[""cn""]",1,cn,https://bestdori.com/assets/cn/live2d/chara/001_2018_halloween_rip/buildData.asset,False,False,,no_match,[],[],[],[],render_failed,exclude,,"[""render_failed"", ""build_data_invalid""]",True,,,rendered_image,False,not_required,,build_data_invalid,,,,0,0,0.0,0,0,,3,Could not fetch buildData.asset: HTML response instead of JSON asset,,,,,,,0.0,0.0,,,,001,户山香澄,001,unknown,metadata,unknown,unknown,fail,"[""render_failed""]",unique,,,0.0,,build_data_invalid,"[""source-bangdream_001_2018_halloween""]"
bangdream_001_2019_furisode,001_2019_furisode,001,001,2019_furisode,001_2019_furisode,furisode,户山香澄,戸山 香澄,Toyama Kasumi,Poppin'Party,covered_candidate,False,True,True,False,85,A,priority=P1;servers=5;family=furisode;bestdori_costume_metadata=no,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",5,jp,https://bestdori.com/assets/jp/live2d/chara/001_2019_furisode_rip/buildData.asset,False,False,,no_match,[],[],[],[],classified,public_candidate,rendered_image_descriptive_tags,"[""no_hard_or_soft_policy_tags""]",True,[],tagger_policy_tags+metadata+variant_keywords,rendered_image,False,not_required,[],rendered,render-bangdream_001_2019_furisode,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_001_2019_furisode.png,e5b652807ff42b35dbab8ff0f21f0fee43373751378ee228a91d813daee4a54b,440,560,0.218653,440,333,pass,1,,completed,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,"[{""tag"": ""1girl"", ""score"": 0.996984}, {""tag"": ""transparent_background"", ""score"": 0.995592}, {""tag"": ""japanese_clothes"", ""score"": 0.994693}, {""tag"": ""general"", ""score"": 0.993927}, {""tag"": ""flower"", ""score"": 0.991736}, {""tag"": ""hair_ornament"", ""score"": 0.988504}, {""tag"": ""hair_flower"", ""score"": 0.988191}, {""tag"": ""kimono"", ""score"": 0.985734}, {""tag"": ""purple_eyes"", ""score"": 0.984818}, {""tag"": ""sash"", ""score"": 0.975032}, {""tag"": ""cone_hair_bun"", ""score"": 0.970134}, {""tag"": ""brown_hair"", ""score"": 0.969932}, {""tag"": ""solo"", ""score"": 0.966668}, {""tag"": ""obi"", ""score"": 0.956212}, {""tag"": ""hair_bun"", ""score"": 0.949505}, {""tag"": ""red_kimono"", ""score"": 0.929944}, {""tag"": ""looking_at_viewer"", ""score"": 0.913173}, {""tag"": ""red_flower"", ""score"": 0.872717}, {""tag"": ""floral_print"", ""score"": 0.845894}, {""tag"": ""butterfly_print"", ""score"": 0.797505}, {""tag"": ""camellia"", ""score"": 0.730387}, {""tag"": ""smile"", ""score"": 0.718215}, {""tag"": ""short_hair"", ""score"": 0.689189}, {""tag"": ""white_flower"", ""score"": 0.68786}, {""tag"": ""blush"", ""score"": 0.654787}, {""tag"": ""animal_print"", ""score"": 0.604798}, {""tag"": ""double_bun"", ""score"": 0.581995}, {""tag"": ""straight-on"", ""score"": 0.435765}, {""tag"": ""closed_mouth"", ""score"": 0.405162}, {""tag"": ""cowboy_shot"", ""score"": 0.321339}]","{""1girl"": 0.996984, ""2girls"": 0.000411, ""animal"": 0.000134, ""animal_focus"": 1e-06, ""bare_shoulders"": 0.001229, ""bikini"": 4.1e-05, ""bird"": 7e-05, ""cleavage"": 0.00039, ""corset"": 1.2e-05, ""crop_top"": 1.5e-05, ""dog"": 8e-06, ""faceless"": 3e-06, ""food_focus"": 1e-06, ""garter_straps"": 7e-06, ""helmet"": 1.7e-05, ""lingerie"": 1e-06, ""looking_at_viewer"": 0.913173, ""mask"": 0.000179, ""midriff"": 3.7e-05, ""multiple_girls"": 0.000402, ""navel"": 0.000224, ""no_humans"": 2e-05, ""onsen"": 1e-06, ""panties"": 9.4e-05, ""penguin"": 1e-06, ""school_swimsuit"": 2e-06, ""solo"": 0.966668, ""swimsuit"": 0.000134, ""thighhighs"": 0.000486, ""underwear"": 0.000214}",general,0.9939274787902832,0.9885283457115293,"{""explicit"": 1.1e-05, ""general"": 0.993927, ""questionable"": 0.000251, ""sensitive"": 0.005399}",embeddings.npz,85a6b4d0050857e96d4872587131586cd56be4e0eb6340f450a551dc5570e637,001,户山香澄,001,unknown,metadata,visible,single,pass,[],representative,dedup-0001,bangdream_001_2019_furisode,1.0,representative,,"[""source-bangdream_001_2019_furisode"", ""render-bangdream_001_2019_furisode""]"
bangdream_001_2019af,001_2019af,001,001,2019af,001_2019af,other,户山香澄,戸山 香澄,Toyama Kasumi,Poppin'Party,covered_candidate,False,True,True,False,36,D,priority=P3;servers=1;bestdori_costume_metadata=no,manual_review_required,"[""cn""]",1,cn,https://bestdori.com/assets/cn/live2d/chara/001_2019af_rip/buildData.asset,False,False,,no_match,[],[],[],[],render_failed,exclude,,"[""render_failed"", ""build_data_invalid""]",True,,,rendered_image,False,not_required,,build_data_invalid,,,,0,0,0.0,0,0,,3,Could not fetch buildData.asset: HTML response instead of JSON asset,,,,,,,0.0,0.0,,,,001,户山香澄,001,unknown,metadata,unknown,unknown,fail,"[""render_failed""]",unique,,,0.0,,build_data_invalid,"[""source-bangdream_001_2019af""]"
bangdream_001_2021af,001_2021af,001,001,2021af,001_2021af,other,户山香澄,戸山 香澄,Toyama Kasumi,Poppin'Party,covered_candidate,False,True,True,False,44,D,priority=P3;servers=5;bestdori_costume_metadata=no,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",5,jp,https://bestdori.com/assets/jp/live2d/chara/001_2021af_rip/buildData.asset,False,False,,no_match,[],[],[],[],classified,soft_review,rendered_image_descriptive_tags,"[""helmet"", ""qualification_review""]",True,[],tagger_policy_tags+metadata+variant_keywords,rendered_image,True,pending,"[""helmet"", ""qualification_review""]",rendered,render-bangdream_001_2021af,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_001_2021af.png,cf1182e537fbb2728cf07da4eaf21b91925f3d38c58a71a9f2e2acd025a76bfb,440,560,0.258137,440,376,pass,1,,completed,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,"[{""tag"": ""japanese_armor"", ""score"": 0.999492}, {""tag"": ""1girl"", ""score"": 0.996674}, {""tag"": ""general"", ""score"": 0.996057}, {""tag"": ""transparent_background"", ""score"": 0.996018}, {""tag"": ""armor"", ""score"": 0.995759}, {""tag"": ""kusazuri"", ""score"": 0.987533}, {""tag"": ""kabuto_(helmet)"", ""score"": 0.986754}, {""tag"": ""helmet"", ""score"": 0.985223}, {""tag"": ""samurai"", ""score"": 0.983696}, {""tag"": ""purple_eyes"", ""score"": 0.963497}, {""tag"": ""japanese_clothes"", ""score"": 0.950152}, {""tag"": ""brown_hair"", ""score"": 0.932235}, {""tag"": ""medium_hair"", ""score"": 0.858543}, {""tag"": ""sode"", ""score"": 0.852426}, {""tag"": ""shoulder_armor"", ""score"": 0.830938}, {""tag"": ""solo"", ""score"": 0.823588}, {""tag"": ""pants"", ""score"": 0.763999}, {""tag"": ""gloves"", ""score"": 0.761695}, {""tag"": ""kote"", ""score"": 0.743851}, {""tag"": ""black_gloves"", ""score"": 0.71536}, {""tag"": ""looking_at_viewer"", ""score"": 0.69501}, {""tag"": ""black_pants"", ""score"": 0.509756}, {""tag"": ""smile"", ""score"": 0.49758}, {""tag"": ""cowboy_shot"", ""score"": 0.373659}, {""tag"": ""blush"", ""score"": 0.331406}, {""tag"": ""closed_mouth"", ""score"": 0.330856}, {""tag"": ""cosplay"", ""score"": 0.208029}, {""tag"": ""red_armor"", ""score"": 0.20622}, {""tag"": ""kimono"", ""score"": 0.178107}, {""tag"": ""straight-on"", ""score"": 0.175286}]","{""1girl"": 0.996674, ""2girls"": 0.000275, ""animal"": 0.000125, ""animal_focus"": 2e-06, ""bare_shoulders"": 0.000819, ""bikini"": 3.1e-05, ""bird"": 4.6e-05, ""cleavage"": 0.000534, ""corset"": 4.6e-05, ""crop_top"": 2.4e-05, ""dog"": 1.8e-05, ""faceless"": 4e-06, ""food_focus"": 0.0, ""garter_straps"": 9e-06, ""helmet"": 0.985223, ""lingerie"": 1e-06, ""looking_at_viewer"": 0.69501, ""mask"": 0.000292, ""midriff"": 0.000134, ""multiple_girls"": 0.000614, ""navel"": 0.000454, ""no_humans"": 1.2e-05, ""onsen"": 1e-06, ""panties"": 8.5e-05, ""penguin"": 2e-06, ""school_swimsuit"": 1e-06, ""solo"": 0.823588, ""swimsuit"": 8.1e-05, ""thighhighs"": 0.000721, ""underwear"": 0.000134}",general,0.9960572719573975,0.9929340851958841,"{""explicit"": 2.3e-05, ""general"": 0.996057, ""questionable"": 0.000302, ""sensitive"": 0.003123}",embeddings.npz,85a6b4d0050857e96d4872587131586cd56be4e0eb6340f450a551dc5570e637,001,户山香澄,001,unknown,metadata,partial_mask_ok,single,review,"[""helmet""]",unique,,,0.0,,,"[""source-bangdream_001_2021af"", ""render-bangdream_001_2021af""]"
bangdream_001_2024_furisode,001_2024_furisode,001,001,2024_furisode,001_2024_furisode,furisode,户山香澄,戸山 香澄,Toyama Kasumi,Poppin'Party,covered_candidate,False,True,True,False,83,B,priority=P1;servers=4;family=furisode;bestdori_costume_metadata=no,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",4,jp,https://bestdori.com/assets/jp/live2d/chara/001_2024_furisode_rip/buildData.asset,False,False,,no_match,[],[],[],[],excluded,exclude,rendered_image_descriptive_tags,"[""dedup_member"", ""no_hard_or_soft_policy_tags""]",True,[],tagger_policy_tags+metadata+variant_keywords,rendered_image,False,not_required,[],rendered,render-bangdream_001_2024_furisode,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_001_2024_furisode.png,65d490f157ad60a59050f032ac5a2ab6cb0c558fd38cd5b0654a980ddd7ee64e,440,560,0.21972,440,333,pass,1,,completed,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,"[{""tag"": ""1girl"", ""score"": 0.99654}, {""tag"": ""japanese_clothes"", ""score"": 0.995409}, {""tag"": ""transparent_background"", ""score"": 0.991532}, {""tag"": ""hair_ornament"", ""score"": 0.991422}, {""tag"": ""general"", ""score"": 0.991237}, {""tag"": ""flower"", ""score"": 0.991014}, {""tag"": ""cone_hair_bun"", ""score"": 0.990115}, {""tag"": ""purple_eyes"", ""score"": 0.989962}, {""tag"": ""kimono"", ""score"": 0.988758}, {""tag"": ""hair_flower"", ""score"": 0.986512}, {""tag"": ""hair_bun"", ""score"": 0.983054}, {""tag"": ""sash"", ""score"": 0.98253}, {""tag"": ""brown_hair"", ""score"": 0.973878}, {""tag"": ""solo"", ""score"": 0.965275}, {""tag"": ""obi"", ""score"": 0.962834}, {""tag"": ""red_kimono"", ""score"": 0.938435}, {""tag"": ""looking_at_viewer"", ""score"": 0.911036}, {""tag"": ""red_flower"", ""score"": 0.886402}, {""tag"": ""floral_print"", ""score"": 0.876091}, {""tag"": ""double_bun"", ""score"": 0.809886}, {""tag"": ""smile"", ""score"": 0.775799}, {""tag"": ""butterfly_print"", ""score"": 0.733678}, {""tag"": ""white_flower"", ""score"": 0.701074}, {""tag"": ""camellia"", ""score"": 0.664198}, {""tag"": ""short_hair"", ""score"": 0.594523}, {""tag"": ""animal_print"", ""score"": 0.537653}, {""tag"": ""closed_mouth"", ""score"": 0.477203}, {""tag"": ""straight-on"", ""score"": 0.456068}, {""tag"": ""blush"", ""score"": 0.353186}, {""tag"": ""cowboy_shot"", ""score"": 0.299203}]","{""1girl"": 0.99654, ""2girls"": 0.000409, ""animal"": 0.000123, ""animal_focus"": 1e-06, ""bare_shoulders"": 0.001118, ""bikini"": 4.2e-05, ""bird"": 4.7e-05, ""cleavage"": 0.000387, ""corset"": 1.2e-05, ""crop_top"": 1.9e-05, ""dog"": 8e-06, ""faceless"": 3e-06, ""food_focus"": 1e-06, ""garter_straps"": 7e-06, ""helmet"": 1.3e-05, ""lingerie"": 1e-06, ""looking_at_viewer"": 0.911036, ""mask"": 0.000201, ""midriff"": 3.7e-05, ""multiple_girls"": 0.00044, ""navel"": 0.000207, ""no_humans"": 2.3e-05, ""onsen"": 1e-06, ""panties"": 9.7e-05, ""penguin"": 0.0, ""school_swimsuit"": 2e-06, ""solo"": 0.965275, ""swimsuit"": 0.000135, ""thighhighs"": 0.000428, ""underwear"": 0.000255}",general,0.991236686706543,0.9831342473626137,"{""explicit"": 1e-05, ""general"": 0.991237, ""questionable"": 0.000252, ""sensitive"": 0.008102}",embeddings.npz,85a6b4d0050857e96d4872587131586cd56be4e0eb6340f450a551dc5570e637,001,户山香澄,001,unknown,metadata,visible,single,pass,[],duplicate,dedup-0001,bangdream_001_2019_furisode,0.9946213364601135,embedding_cosine,dedup_member,"[""source-bangdream_001_2024_furisode"", ""render-bangdream_001_2024_furisode""]"
bangdream_001_arbeit,001_arbeit,001,001,arbeit,001_arbeit,arbeit,户山香澄,戸山 香澄,Toyama Kasumi,Poppin'Party,covered_candidate,False,True,True,False,44,D,priority=P3;servers=4;family=arbeit;bestdori_costume_metadata=no,manual_review_required,"[""jp"", ""cn"", ""en"", ""tw""]",4,jp,https://bestdori.com/assets/jp/live2d/chara/001_arbeit_rip/buildData.asset,False,False,,no_match,[],[],[],[],classified,public_candidate,rendered_image_descriptive_tags,"[""no_hard_or_soft_policy_tags""]",True,[],tagger_policy_tags+metadata+variant_keywords,rendered_image,False,not_required,[],rendered,render-bangdream_001_arbeit,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_001_arbeit.png,8d5783657e05538262b8cfe7572aeed3e7bdfdb6cb43a804477027c9270c8f54,440,560,0.205649,440,331,pass,1,,completed,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,"[{""tag"": ""1girl"", ""score"": 0.997884}, {""tag"": ""pants"", ""score"": 0.996811}, {""tag"": ""transparent_background"", ""score"": 0.99657}, {""tag"": ""shirt"", ""score"": 0.99572}, {""tag"": ""general"", ""score"": 0.99234}, {""tag"": ""hair_bun"", ""score"": 0.989848}, {""tag"": ""purple_eyes"", ""score"": 0.986159}, {""tag"": ""brown_hair"", ""score"": 0.981304}, {""tag"": ""short_sleeves"", ""score"": 0.981273}, {""tag"": ""solo"", ""score"": 0.98039}, {""tag"": ""black_shirt"", ""score"": 0.976154}, {""tag"": ""cone_hair_bun"", ""score"": 0.970328}, {""tag"": ""medium_hair"", ""score"": 0.967711}, {""tag"": ""looking_at_viewer"", ""score"": 0.965041}, {""tag"": ""star_hair_ornament"", ""score"": 0.949799}, {""tag"": ""straight-on"", ""score"": 0.946132}, {""tag"": ""polo_shirt"", ""score"": 0.943746}, {""tag"": ""breasts"", ""score"": 0.930677}, {""tag"": ""star_(symbol)"", ""score"": 0.917876}, {""tag"": ""hair_ornament"", ""score"": 0.91505}, {""tag"": ""medium_breasts"", ""score"": 0.910559}, {""tag"": ""orange_pants"", ""score"": 0.907542}, {""tag"": ""closed_mouth"", ""score"": 0.860037}, {""tag"": ""collared_shirt"", ""score"": 0.809358}, {""tag"": ""smile"", ""score"": 0.749056}, {""tag"": ""pocket"", ""score"": 0.742456}, {""tag"": ""cowboy_shot"", ""score"": 0.688443}, {""tag"": ""blush"", ""score"": 0.555075}, {""tag"": ""double_bun"", ""score"": 0.547974}, {""tag"": ""red_pants"", ""score"": 0.437558}]","{""1girl"": 0.997884, ""2girls"": 0.000177, ""animal"": 2.3e-05, ""animal_focus"": 1e-06, ""bare_shoulders"": 0.001313, ""bikini"": 4.4e-05, ""bird"": 1.4e-05, ""cleavage"": 0.000748, ""corset"": 5e-06, ""crop_top"": 0.000122, ""dog"": 7e-06, ""faceless"": 5e-06, ""food_focus"": 1e-06, ""garter_straps"": 1.7e-05, ""helmet"": 1.5e-05, ""lingerie"": 1e-06, ""looking_at_viewer"": 0.965041, ""mask"": 8e-05, ""midriff"": 0.000118, ""multiple_girls"": 0.000244, ""navel"": 0.000425, ""no_humans"": 1.6e-05, ""onsen"": 0.0, ""panties"": 0.000142, ""penguin"": 0.0, ""school_swimsuit"": 1.5e-05, ""solo"": 0.98039, ""swimsuit"": 0.000138, ""thighhighs"": 0.000402, ""underwear"": 0.000441}",general,0.9923399686813354,0.9851192780770361,"{""explicit"": 2.4e-05, ""general"": 0.99234, ""questionable"": 0.000265, ""sensitive"": 0.007221}",embeddings.npz,85a6b4d0050857e96d4872587131586cd56be4e0eb6340f450a551dc5570e637,001,户山香澄,001,unknown,metadata,visible,single,pass,[],unique,,,0.0,,,"[""source-bangdream_001_arbeit"", ""render-bangdream_001_arbeit""]"
bangdream_001_birthday_2021,001_birthday_2021,001,001,birthday_2021,001_birthday_2021,birthday,户山香澄,戸山 香澄,Toyama Kasumi,Poppin'Party,covered_candidate,False,True,True,False,100,A,priority=P1;servers=5;family=birthday;max_card_rarity=4;card_type=birthday;gacha_type=birthday;bestdori_costume_metadata=yes;bestdori_costume_detail=yes,manual_review_required,"[""jp"", ""cn"", ""en"", ""kr"", ""tw""]",5,jp,https://bestdori.com/assets/jp/live2d/chara/001_birthday_2021_rip/buildData.asset,True,False,1163,costume_detail_cards_with_title_crosscheck,[],"[""1222""]",[],"[""812""]",classified,soft_review,rendered_image_descriptive_tags,"[""garter_straps"", ""soft_review_tag""]",True,"[""garter_straps"", ""thighhighs"", ""bare_shoulders""]",tagger_policy_tags+metadata+variant_keywords,rendered_image,True,pending,"[""garter_straps"", ""soft_review_tag""]",rendered,render-bangdream_001_birthday_2021,src/data/deskpet/bangdream-rendered-resource-audit/rendered/bangdream_001_birthday_2021.png,15e3670dd49cc7787a7413950dd1bc332108c8af829b4c2f69b98fb189d44938,440,560,0.223401,440,339,pass,1,,completed,animetimm/convnextv2_huge.dbv4-full,18177355d1448a69bafb0410a0608e144f714e8b,"[{""tag"": ""transparent_background"", ""score"": 0.998598}, {""tag"": ""1girl"", ""score"": 0.99747}, {""tag"": ""dress"", ""score"": 0.989914}, {""tag"": ""hair_bun"", ""score"": 0.989353}, {""tag"": ""jewelry"", ""score"": 0.987281}, {""tag"": ""double_bun"", ""score"": 0.98338}, {""tag"": ""purple_eyes"", ""score"": 0.975724}, {""tag"": ""gloves"", ""score"": 0.969179}, {""tag"": ""solo"", ""score"": 0.944426}, {""tag"": ""brown_hair"", ""score"": 0.94132}, {""tag"": ""necklace"", ""score"": 0.929925}, {""tag"": ""earrings"", ""score"": 0.922346}, {""tag"": ""thighhighs"", ""score"": 0.919719}, {""tag"": ""orange_dress"", ""score"": 0.913035}, {""tag"": ""garter_straps"", ""score"": 0.893932}, {""tag"": ""white_gloves"", ""score"": 0.891278}, {""tag"": ""flower"", ""score"": 0.8721}, {""tag"": ""bare_shoulders"", ""score"": 0.868895}, {""tag"": ""looking_at_viewer"", ""score"": 0.863183}, {""tag"": ""hat"", ""score"": 0.847498}, {""tag"": ""general"", ""score"": 0.835714}, {""tag"": ""bead_necklace"", ""score"": 0.800601}, {""tag"": ""choker"", ""score"": 0.79047}, {""tag"": ""collarbone"", ""score"": 0.754727}, {""tag"": ""beads"", ""score"": 0.740683}, {""tag"": ""hair_ornament"", ""score"": 0.725671}, {""tag"": ""blush"", ""score"": 0.724267}, {""tag"": ""cowboy_shot"", ""score"": 0.72248}, {""tag"": ""bracelet"", ""score"": 0.707905}, {""tag"": ""frilled_dress"", ""score"": 0.702222}]","{""1girl"": 0.99747, ""2girls"": 0.000251, ""animal"": 2.2e-05, ""animal_focus"": 0.0, ""bare_shoulders"": 0.868895, ""bikini"": 5.2e-05, ""bird"": 2.1e-05, ""cleavage"": 0.005183, ""corset"": 0.002676, ""crop_top"": 5.6e-05, ""dog"": 1.5e-05, ""faceless"": 1.2e-05, ""food_focus"": 0.0, ""garter_straps"": 0.893932, ""helmet"": 6e-06, ""lingerie"": 1.3e-05, ""looking_at_viewer"": 0.863183, ""mask"": 1.6e-05, ""midriff"": 0.000133, ""multiple_girls"": 0.000273, ""navel"": 0.001455, ""no_humans"": 1.4e-05, ""onsen"": 0.0, ""panties"": 0.000118, ""penguin"": 1e-06, ""school_swimsuit"": 1.1e-05, ""solo"": 0.944426, ""swimsuit"": 0.000138, ""thighhighs"": 0.919719, ""underwear"": 0.000207}",general,0.8357141613960266,0.6267106384038925,"{""explicit"": 3.5e-05, ""general"": 0.835714, ""questionable"": 0.000174, ""sensitive"": 0.209004}",embeddings.npz,85a6b4d0050857e96d4872587131586cd56be4e0eb6340f450a551dc5570e637,001,户山香澄,001,unknown,metadata,visible,single,pass,[],unique,,,0.0,,,"[""source-bangdream_001_birthday_2021"", ""render-bangdream_001_birthday_2021""]"
