cluster_id,left_key,right_key,method,similarity,threshold,left_sha256,right_sha256
dedup-0050,bangdream_009_2019_furisode,bangdream_009_2025_furisode,embedding_cosine,0.9923607707023621,0.992,fbc5f0668cf96c0bd22f610c50ff69a5af162bef3a38f9ac709041f601dbbb05,ff2e193ac71f85506b61b2c9431fca3aadf7948899dfdae57573fcd4e794b7d1
dedup-0051,bangdream_009_event_107_story_01,bangdream_009_event_216_story_01,embedding_cosine,0.9980382919311523,0.992,dd8ce6f4c2696066dfabc8f4680d51696cfc2d2ca9de60bfaa13a2bea6cc996b,e9483c0696964440d4dd6dfe74ef841871edf153bad863cc6367b5566465c0e7
dedup-0051,bangdream_009_event_107_story_01,bangdream_009_school_winter_s2,embedding_cosine,0.9994639158248901,0.992,dd8ce6f4c2696066dfabc8f4680d51696cfc2d2ca9de60bfaa13a2bea6cc996b,fb9ee7fce2587e5b55e43cba2c336130b62137dcca87ee7981f49676896e1cea
dedup-0052,bangdream_009_event_200_story01,bangdream_009_live_event_200_ssr,embedding_cosine,0.9970836043357849,0.992,da46028bca3aa9d3025d4800ec7cd8807df5486992f0d6ac4f74a8cda58d29f2,8f74129b05984408eaeb730d654a008e900a31261e70494e16e6330495755e5d
dedup-0051,bangdream_009_event_216_story_01,bangdream_009_school_winter_s2,embedding_cosine,0.998502790927887,0.992,e9483c0696964440d4dd6dfe74ef841871edf153bad863cc6367b5566465c0e7,fb9ee7fce2587e5b55e43cba2c336130b62137dcca87ee7981f49676896e1cea
dedup-0053,bangdream_009_event_236_story_01,bangdream_009_live_event_236_sr,embedding_cosine,0.999988317489624,0.992,3529725f32ed74fa675cb9ed5b799214035a09487db83743a43b0aa6dad2cbb3,571b6b5c875fe393bc38b22ff9916e4cb3c1e92d5622194f770f01ac00cccebe
dedup-0054,bangdream_009_school_summer_s2,bangdream_009_school_summer_v3,embedding_cosine,0.9981469511985779,0.992,719bb2aaca7820dcd7107c74b1bf511cac4cffc574e94b252f5d220f13884a8b,d2f8f3ed80651359a3ade101a3ee5e6fabd41b1c0aebe2c9dce93df42384d41e
dedup-0055,bangdream_010_arbeit,bangdream_010_arbeit-2023,embedding_cosine,0.996452808380127,0.992,498bb1fa6c5849aa53f35b72b5fd15a40fe7886d416daf6ebbf59cdee9398075,b16849a9f4b64ab2dc4702c2697d1a9853edf5ba74f6ea56c9d9de53dad7b612
dedup-0056,bangdream_010_event_06_story,bangdream_010_memorial_middle_school,embedding_cosine,0.9997369647026062,0.992,9b7628b3e37f2f4c8808156540bb6540b7febbb483c364ad6bf1d885167e598a,30770b8c82a7150921d6223dadf6ee57d8bd6a598ac1e7299381c8afc36670c7
dedup-0057,bangdream_010_event_122_story_01,bangdream_010_swimsuit-2023,embedding_cosine,0.9963098764419556,0.992,79f40898cc68658e1a2ade9f5ae8c311f97b4a7813743c644006dd58bb9e92cc,008cb666627edcaa2bf1b26e2a05489b9c04cd050034e9fe5c77218c5c91c1ac
dedup-0058,bangdream_010_event_216_story_01,bangdream_010_school_winter_s2,embedding_cosine,0.9987344741821289,0.992,3a726a04f53caefec72247939e080ecf99832e6ff5ce7af9a3e4518ffd9a4d81,be9d0c16d8a0e9d8cfe65d5b5702cd8335c55c715a0b9fe6a9bdb1a09e35664a
dedup-0059,bangdream_010_school_summer_s2,bangdream_010_school_summer_v3,embedding_cosine,0.999815046787262,0.992,552e0a729c83bddf162d5b180fcc83b3331a628e30c797f239956bc510d40046,67dea6d65c99aaf25b84633d3332514a1fbd434c231397aa722d12c85e192674
dedup-0060,bangdream_011_2018_furisode,bangdream_011_2024_furisode,embedding_cosine,0.9962759613990784,0.992,d0a3a2a93a1e8afd14c126966a0dad03bcb9b4bad1b727d239a761e41463afbe,a30a8427863031ddd80c82fc433f2c854feb56b8fde42e2305e0e5bea2bf92d9
dedup-0061,bangdream_011_casual,bangdream_011_event_141_story_01,embedding_cosine,0.9991831183433533,0.992,b13e5ca17e5a09e06c53c2b3e1c3fd442915433355a1c804b72f4884fcb6b5dc,fca40ea0f6f146e9ce961f8c705dcb1e9e717e4ac1eb3406f05a3fc201bfd6ee
dedup-0062,bangdream_011_casual_summer,bangdream_011_event_82_story_02,embedding_cosine,0.9999281167984009,0.992,f603bfef4664bfadb726a622b6c445c6d1208460271e158fc70ea7de8eaff99a,ff78d42073edefa63e80142b7b9440c259d84e18aa5f5137273851da35865526
dedup-0063,bangdream_011_event_216_story_01,bangdream_011_school_winter,embedding_cosine,0.9996914863586426,0.992,ccae2d6a9d80e8600d4afb0a3570b104260129da5167d82cc6a7743714296e9b,63100626eb7d689e716ef10819f14478a9854cf827da4c3cfc13d84152452392
dedup-0063,bangdream_011_event_216_story_01,bangdream_011_school_winter-2023,embedding_cosine,0.9966402649879456,0.992,ccae2d6a9d80e8600d4afb0a3570b104260129da5167d82cc6a7743714296e9b,b3431f8a79b8a06c803082f2ae8c59f1fffac8cca862eb3854a74d71ba9d9744
dedup-0064,bangdream_011_event_244_story_01,bangdream_011_live_event_244_r,embedding_cosine,0.9998900890350342,0.992,5f21343dd01c48937e3bc721ee5e271c4b8129a4295290bddda4cd2e323c026c,f23fa7fa837edebec2e1aa420f30652e85297e7f0586d25bdfb7696561fbb726
dedup-0065,bangdream_011_event_316_story_01,bangdream_011_live_event_283_sr,embedding_cosine,0.9993566274642944,0.992,1487030869391d07da7912f328c5342f116532c82862b5e5f2cf0c9d1e999cb0,83db8ede2eda7c025a352af4ecfb2c5f00f9d631ed0ffa7553411eb8460737c6
dedup-0066,bangdream_011_event_50_story_01,bangdream_011_swimsuit-2023,embedding_cosine,0.99674391746521,0.992,38ad7c4c56bc7b88689dbf69d0ff4e6cdf332f6d7d812198c66c9add91c89106,1009dfb4f6391e477e3d6af1f6394936ef95861bfd8fb5d223e269188b6c7d7b
dedup-0067,bangdream_011_event_67_story_01,bangdream_011_pajamas-2023,embedding_cosine,0.9982887506484985,0.992,0847e0402cb2a9d15cd05394f8df1c54f312181d7a450161f6db162438cd38c8,c0fb09892e538e05360a72e48b72cdb90bcec86e44a55e031483fce1916d8b89
dedup-0068,bangdream_011_school_summer,bangdream_011_school_summer-2023,embedding_cosine,0.9971554279327393,0.992,42d2a8c31bb4023ac6002cfece7e86f946371d974772fb7bf892c910474cd63d,08e2113eda4f8ce9d6cf43fe52a741a792925fa7c0a2ea9b5a1d8505c0d90291
dedup-0063,bangdream_011_school_winter,bangdream_011_school_winter-2023,embedding_cosine,0.997494101524353,0.992,63100626eb7d689e716ef10819f14478a9854cf827da4c3cfc13d84152452392,b3431f8a79b8a06c803082f2ae8c59f1fffac8cca862eb3854a74d71ba9d9744
dedup-0069,bangdream_012_casual_summer-2023,bangdream_012_event_226_story_01,embedding_cosine,0.9998570680618286,0.992,c8b9af10705108d168d55e1c70ffc55a3f66c3865bba50698a04fc2bdd3532ff,d929da7446812cf427f7202fa0b88b740d8bf4deadabbc37412205d9a17292a6
dedup-0070,bangdream_012_event_206_story_01,bangdream_012_live_event_35_ssr,embedding_cosine,0.9996263980865479,0.992,0fc88c0e1efe7c2310010a7d9fe0c6218a1e054f0444a8bcfcf471fe4dfb62ce,40f8dcfb6f8560186babaa96948bf3916322a8ad6da980eec3dcb5056ede9bee
dedup-0071,bangdream_012_event_216_story_01,bangdream_012_live_event_216_ssr,embedding_cosine,0.9998931884765625,0.992,52263dea3694b8310c6e21434b4a8b270d453f8be089e18fad329e997477fc4b,1418ff4014120b1394054ea6c14d4ddee03fd9c7cd1bb8e5508d361a3dc49ae6
dedup-0072,bangdream_012_event_244_story_01,bangdream_012_live_event_244_ur,embedding_cosine,0.9995503425598145,0.992,a9600d5c2a0e04554a9f17878bc945f7d07005454669b53f99d668616ff2071f,a3997ea797c0d58262ce7a5afbc213e594015b4c4da1a4b376f91097818744f6
dedup-0073,bangdream_012_event_260_story_01,bangdream_012_live_event_179_r,embedding_cosine,0.9971938133239746,0.992,168a2b6b2b0d8c0799a3eb5df41aa678612848f651284bc9f6071c19d7823d93,3cb701103a703fb620fc5f08417661f53464a5a54715ada439c16fbd4ce0ab50
dedup-0074,bangdream_012_event_304_story_01,bangdream_012_event_88_story_01,embedding_cosine,0.9927088022232056,0.992,8d1acdd14fd12ad6cdfbc6008902a9f5438d568518af866e6380d4268a44471c,06efdf4b7a573bc82e8f162de537b2ba113dfa32bcad718bc720369b2f972a7e
dedup-0075,bangdream_012_event_316_story_01,bangdream_012_live_event_316_ur,embedding_cosine,0.9999915361404419,0.992,7ba3564eff095b40bca1192a575630891a695807e09ed3cdde048df395646f9e,b935bf77796757a47ac9987aed41d2b454cdcedb3f5e715b0989cb00bae0755e
dedup-0076,bangdream_012_school_summer_s2,bangdream_012_school_summer_v3,embedding_cosine,0.9991320371627808,0.992,6c9907f0d4eed3abe70ee5152b69abb8c33f8e19fc028588af0230204abd2fd2,50de8a2c68a5da76316508756b36bf1b2be6d4977d07c46915051c1139a9e71c
dedup-0077,bangdream_013_casual_summer,bangdream_013_event_153_story_01,embedding_cosine,0.9999470114707947,0.992,c12cf6ce6526e5f24c927af846aaf06c83ace29d5a077010728603d790f63b3c,94a79a0a6bd0adb7cb30658f2a3abe03043e2c8b3d8b34bd5dc2e4b359068c8c
dedup-0078,bangdream_013_event_110_story_01,bangdream_013_uniform,embedding_cosine,0.9985087513923645,0.992,e4769618397658900bbc6b8c53d26d4386f9b354ddf2edd0bf51233e594a0c86,f4bf81981553f2ae0a83a723d349ebd5236e16642565eb28e13c190652917e72
dedup-0079,bangdream_013_event_216_story_01,bangdream_013_school_winter,embedding_cosine,0.9992412328720093,0.992,b0f0110ab14caa92b62320d00f96869deab7aab321e8fbcad8ca5e8e46b77fbe,c210650483c87f62a55d7aa3d9d346995170075a6914f03c347d55c316ed2605
dedup-0079,bangdream_013_event_216_story_01,bangdream_013_school_winter-2023,embedding_cosine,0.9923526644706726,0.992,b0f0110ab14caa92b62320d00f96869deab7aab321e8fbcad8ca5e8e46b77fbe,a70021159ede38d633e6572312fbfd136064d63aac090b88852aef240b72dc4d
dedup-0080,bangdream_013_event_244_story_01,bangdream_013_live_event_244_ur,embedding_cosine,0.9998457431793213,0.992,ee61d6d5dbeecedfeb4bdafab45dd0df53841ea5a536682856cac15545137d79,9918fc40b8c6fd417de6677c4756ad3dfc9605f069c8079de93e4bdd8661273c
dedup-0081,bangdream_013_event_316_story_01,bangdream_013_live_event_316_ur,embedding_cosine,0.9987647533416748,0.992,36d07ed0411333271e63f60e80064cdd70705b7e6d778a491e54f2b2dd58093d,7946cfeadfae01c43b2311820d63fca50be31f2ba5c8e0d3494eb75ef50dc9d3
dedup-0082,bangdream_013_event_50_story_01,bangdream_013_swimsuit-2023,embedding_cosine,0.9936540126800537,0.992,5ddf32f392b918dc65f23f0b1bd7cf42e3b5bef03f2bf7886afa1034935df139,6985e34bb3fb49f611c58ca135b89bf0ff62528b9f1fdc84e2952ca48bbb781e
dedup-0083,bangdream_013_event_67_story_01,bangdream_013_pajamas-2023,embedding_cosine,0.9936557412147522,0.992,83a9088559a1c32de68db6132a10b2ef5ef19ae480391afb6463b3b3e8c238ae,27a6161a4bb0fc1e8a6d89ce9bf5ce9034e2270217894b4fc2d7c52ce0cc29d7
dedup-0084,bangdream_013_school_summer,bangdream_013_school_summer-2023,embedding_cosine,0.9936788082122803,0.992,c31d493c7c64c9e1a2f686fdd5a3218756a79ab4d4daa0598066bd24a6fcc67d,23d5165eb729a76c5bdd0aa30b82d71ab08cc181d71d7128d223e7be5888c2e4
dedup-0079,bangdream_013_school_winter,bangdream_013_school_winter-2023,embedding_cosine,0.9929726123809814,0.992,c210650483c87f62a55d7aa3d9d346995170075a6914f03c347d55c316ed2605,a70021159ede38d633e6572312fbfd136064d63aac090b88852aef240b72dc4d
dedup-0085,bangdream_014_event_216_story_01,bangdream_014_live_event_215_ssr,embedding_cosine,0.9987202882766724,0.992,145a04d10f30aeb10e818c51df4dc7e99b5762d2cf67d12d7bff1a410b5ae507,eeb785c4b2651e48d13025c61ba278c4d18ff455647498eb45b7eb1a1256009d
dedup-0086,bangdream_014_event_244_story_01,bangdream_014_live_event_244_sr,embedding_cosine,0.9990252256393433,0.992,56b1f67b58832583d3b05192fcbe18fd30d1a64503ca0f208324ecf8096f4937,9cd88bb503c79d95b712ea15b4c4c81bcd7d6d5e5179c4d79588b4e9fcaffa55
dedup-0087,bangdream_014_event_316_story_01,bangdream_014_live_event_283_ssr,embedding_cosine,0.998004674911499,0.992,4ea6afa07b356bd4970036941c8bf04a3b95a8a43000aacf32f73b2f47db9436,fd681c079fb0127cd263f69d414e987fd83dd9e72cfa46af84a71c8bfe5cd42f
dedup-0088,bangdream_014_school_winter,bangdream_014_school_winter_v3,embedding_cosine,0.9989912509918213,0.992,01c914793bead0783c25c938ee392d297be147e305569a8b158aaaf4041c6e1b,46a37079bf21fff92f374b4f965282ce4db31a07e10151f912af32c94291ac10
dedup-0089,bangdream_015_4th_general_election_r,bangdream_015_event_316_story_01,embedding_cosine,0.9999008178710938,0.992,b8e47caaf82072cd46a33fe47d83142b212ecdc3d148a811dbb76c7007b7813c,228106421ce47d5bfe26eaeb9709b7da9cf800382a6c548c0d223744ee9b535d
dedup-0090,bangdream_015_casual_winter,bangdream_015_event_93_story_01,embedding_cosine,0.9999322891235352,0.992,8d01e0c619ee3a6f57035f93f44e8a747bd4f2acce202e1f4143320a783d4b41,e5aa3ecf0fbb493518ae41b95dae1f430ac23772e6adefeeebe3ed6434d7464b
dedup-0091,bangdream_015_event_216_story_01,bangdream_015_school_winter,embedding_cosine,0.9996564984321594,0.992,1506b33c54ca0debcb184490103fd49d7a9cad055f08f3d0369ffdaf98635026,1e02cfe1a3aadbcc12a9ac2e7b989387a871826c98ea322aeb5233d47f2e8499
dedup-0091,bangdream_015_event_216_story_01,bangdream_015_school_winter-2023,embedding_cosine,0.9967188239097595,0.992,1506b33c54ca0debcb184490103fd49d7a9cad055f08f3d0369ffdaf98635026,2307eeda936a52786af6691b5c305148e3922de790d45ceac1cd3faed66fb730
dedup-0091,bangdream_015_event_216_story_01,bangdream_015_school_winter_v3,embedding_cosine,0.9996604919433594,0.992,1506b33c54ca0debcb184490103fd49d7a9cad055f08f3d0369ffdaf98635026,363bf9db63a2d209930ba27c8e821397f89962cc9c0160c3e7b38a656774bca1
dedup-0092,bangdream_015_event_244_story_01,bangdream_015_live_event_244_ssr,embedding_cosine,0.9961080551147461,0.992,14e1409be6084fccd899d4e0d301ce3988ca13f6c2e35b575df50bfe7ac300bf,7e231e165ea7f353663fcf5fab7820e99bb7a943c49afffc215fb672655b478f
dedup-0093,bangdream_015_event_289_story_01,bangdream_015_story_01,embedding_cosine,0.9948587417602539,0.992,34e3f95d60f0e38c08c7f945363de561360a26be6d58bf5b1f4b81ccce5624ad,5faa33aed05ee3edb15e109c005b6bc7b9ca076427514997aa012be3572a5082
dedup-0094,bangdream_015_event_302_story01,bangdream_015_live_event_302_ur,embedding_cosine,0.9991222620010376,0.992,72ff1921c99808f4f5bdc6af5037a4e10e9562f3c8b4ddeba1ceddb92c212b77,7931acb0ac8282e65182db521175b4a4506eb309cc9533a94377e1206b074d5e
dedup-0095,bangdream_015_event_315_story_01,bangdream_015_live_event_98_ssr,embedding_cosine,0.9995248913764954,0.992,10fd3e620980181e4aeb7faa0224f2c44427234594e652693765c4bcdf16ebf5,442944c870ad7398cf43d7705bae66a387fe81b349f3d5e311f264e2bfe2a6dd
dedup-0096,bangdream_015_event_67_story_01,bangdream_015_pajamas-2023,embedding_cosine,0.996805727481842,0.992,c1cb7585c41a976fa7b7a8fda755f43734b72f76b6c05c09a508d79f3dffbe67,c3c4fc11c7adffd92d92e867e08e9836920b6e58b0b4b6151820ecf8f8b4eb65
dedup-0097,bangdream_015_school_summer,bangdream_015_school_summer-2023,embedding_cosine,0.9972773194313049,0.992,e51a938ff0490ee8a9556794441794bb6af8125bee32a0086bb68887a11aaad3,46320c36bb657a5acf96907d6c40c005bf020f03fd1520182f847f09f8f94e1d
dedup-0091,bangdream_015_school_winter,bangdream_015_school_winter-2023,embedding_cosine,0.9965431094169617,0.992,1e02cfe1a3aadbcc12a9ac2e7b989387a871826c98ea322aeb5233d47f2e8499,2307eeda936a52786af6691b5c305148e3922de790d45ceac1cd3faed66fb730
dedup-0091,bangdream_015_school_winter,bangdream_015_school_winter_v3,embedding_cosine,0.9998067617416382,0.992,1e02cfe1a3aadbcc12a9ac2e7b989387a871826c98ea322aeb5233d47f2e8499,363bf9db63a2d209930ba27c8e821397f89962cc9c0160c3e7b38a656774bca1
dedup-0091,bangdream_015_school_winter-2023,bangdream_015_school_winter_v3,embedding_cosine,0.996367335319519,0.992,2307eeda936a52786af6691b5c305148e3922de790d45ceac1cd3faed66fb730,363bf9db63a2d209930ba27c8e821397f89962cc9c0160c3e7b38a656774bca1
dedup-0098,bangdream_016_2019_furisode,bangdream_016_2024_furisode,embedding_cosine,0.9922857284545898,0.992,f91b5d634d220283b449e7e164ef4d614f2a7d03f8569f656d736cea2a6f97f4,0263280d415f8cd8cf7745af880dbd1312ed38882db38f8810ca9831da7a52a6
dedup-0099,bangdream_016_apron-2023,bangdream_016_event_104_story_01,embedding_cosine,0.9964296817779541,0.992,97949837c2fd1bffe0ca60d18da5cf94d34300577a80827c4ab2ef3f063f3c3f,54e5ebb04de9ae6ab1787b862d1fe1d1465c923b40f9e27ff47c13b3ba901996
dedup-0100,bangdream_016_casual-2023,bangdream_016_casual-2023-penlight,embedding_cosine,0.9986785650253296,0.992,1c93aab532d5403ecc8d156b188271dcc0cb9e2683bf65907139c6ccc5f45da5,836b970cbb964b766cbe9efb36bef9b650a7960f6dd49238bce1890ce7913a4f
dedup-0101,bangdream_016_casual_winter,bangdream_016_event_65_story_01,embedding_cosine,0.9991152286529541,0.992,03baaacbd8d0825cd5facf4c7605248beb202bdc1714b294ceaeb74cdb6447dd,47e7a9f6f62330568879f8faebf65daee082af225e5c7da53c37d907c43a5845
dedup-0102,bangdream_016_event_195_story_01,bangdream_016_event_304_story_01,embedding_cosine,0.996487021446228,0.992,3f88c4d09a709d019eb2d1d1bbb3e65de16540bfeb82e50c3ff342648bb03004,61ec130bfef400bcb916b64694d33464efb36c4f5b77fe65f9aca0275e5113f4
dedup-0103,bangdream_016_event_216_story_01,bangdream_016_live_event_215_ssr,embedding_cosine,0.9997228384017944,0.992,25a0d458cd51ee05a39944d371b68a88b7741fe264c89cce1da09659b612dfb6,f44f1df43dcd788b420a5059f3fcabc2a24406830dcc598232343ecfa930e9a4
dedup-0104,bangdream_016_event_278_story_01,bangdream_016_live_event_278_sr,embedding_cosine,0.9994036555290222,0.992,d6d6c0759e5ab309d2473dc2b4696022014e1365e57e3f986197afecc23dac62,7ef595e35a7ae6bed6151ffa66a12f00f31dd3f416a2c93fe9c23d42590708af
dedup-0105,bangdream_016_event_56_story_01,bangdream_016_live_event_56_ssr,embedding_cosine,0.9998296499252319,0.992,9761b75516680cd8d59c0f6830fb4f7aa73ae745717b32971865bb2dd2c8d98f,eafe332ac4995eb37e9c2c501f29bb0e2b54f334fcefd927e508cd640ec93106
dedup-0106,bangdream_016_event_86_story_01,bangdream_016_event_86_story_02,embedding_cosine,0.99838787317276,0.992,8ab87f902c2c5fc183d13cd130165163c2c7d2c91a0a56cd14452b85c716030d,717cd7e2fe203189494d4bb6dfc382aa8295a6c788846a89d7bfe028ffe7d264
dedup-0106,bangdream_016_event_86_story_01,bangdream_016_swimsuit-2023,embedding_cosine,0.9967224597930908,0.992,8ab87f902c2c5fc183d13cd130165163c2c7d2c91a0a56cd14452b85c716030d,538dfe4b53bc3e45cd9fe332687e1471ae78ba5dc2a30b022a95edc390ac342b
dedup-0106,bangdream_016_event_86_story_02,bangdream_016_swimsuit-2023,embedding_cosine,0.9951977729797363,0.992,717cd7e2fe203189494d4bb6dfc382aa8295a6c788846a89d7bfe028ffe7d264,538dfe4b53bc3e45cd9fe332687e1471ae78ba5dc2a30b022a95edc390ac342b
dedup-0107,bangdream_016_event_96_story_01,bangdream_016_live_r_2019,embedding_cosine,0.9997650384902954,0.992,2881d8ca3647acadd6eca44beb83f3b479f5f51db97bca1134186c298aa71519,7c0920745c04b1c73c71312cbc38dbcb9f3aa104563553ffb0c95315f58c3ebf
dedup-0108,bangdream_016_story_01,bangdream_016_story_01-2023,embedding_cosine,0.9969157576560974,0.992,05d6cc040f50e11e25b27e06f7412320837de294702df3e2721abc224cfd0038,ea8778a24bab2f27350cca201e2a81dd016b9ea1290746d7d6df0cf1cec60cbe
dedup-0109,bangdream_017_casual-2023,bangdream_017_casual-2023-penlight,embedding_cosine,0.9993739724159241,0.992,fd1089763f3019786b6829355c0a834c6666e392816453e143df7501f483829c,81f35f0ba9ff67e19371b824f5ed180d3fb565e00abcbe941940b35af51a46e2
dedup-0110,bangdream_017_casual_summer,bangdream_017_event_86_story_03,embedding_cosine,0.9999950528144836,0.992,213d84ce88c0eddb0108834b0c072113927379ddae2cf5d78b1bf2f54bc4bd29,13311bbc6e55dc7c24372fd3be0d74464ed89f7e21f0d980d8754e59953c2f93
dedup-0111,bangdream_017_event_134_story_01,bangdream_017_school_winter_s2,embedding_cosine,0.9995734691619873,0.992,76363bb85c46367c00ae1fb217ef98d18fa68679348531e67831f3ac0db82d49,9997f7513282265f473fd58d26b71d45a7a8cb5fe455c66640b1321a80d97eb2
dedup-0112,bangdream_017_event_195_story_01,bangdream_017_event_304_story_01,embedding_cosine,0.9939478635787964,0.992,fe9eceb8102b4b5513c88579225dab7920daa013022ee1e8b8a1d941d8a22434,ea240b5ccccbabce0bf884e2cc09228ded9c0dfda7217a3de6a6fafde3747149
dedup-0113,bangdream_017_event_216_story_01,bangdream_017_live_event_216_ssr,embedding_cosine,0.9986221790313721,0.992,7a3d13a798d9f78600733e4748c73b58360005fa2fd055695161bb96ad935ac6,061a2f3ce92602000098c7b03520cf8ac39df8cfc87004c82e9cc6c7b122a586
dedup-0114,bangdream_017_event_278_story_01,bangdream_017_live_event_278_ur,embedding_cosine,0.9999762773513794,0.992,8e1ca2c1cca86fb55141739658f4312d12f8d1704d6953190f5e4c938270c2e7,ba3eb9ba5f5ab501d99a9e481f7c561aa0e6189a30f1bf8bdd60269162c2d3cb
dedup-0115,bangdream_017_event_56_story_01,bangdream_017_live_event_56_ssr,embedding_cosine,0.9997222423553467,0.992,e886dfea540046db9591b9658fd60c1ec291ee0090403f9acc875dc8468d0901,1dbb2d54ffa36633a5620c54a86ebc458ed8124de5d22da7f3554dd3bef2527b
dedup-0116,bangdream_017_event_86_story_01,bangdream_017_event_86_story_02,embedding_cosine,0.9988304376602173,0.992,9e063de4d808d2db14f032d61b43c8034a43993bcbd0c95c27647f0a6d9a5027,9c8197aecf5474f8d1ab1952e9af5cdb7c30ea8265ba7df5f5ed5a3665fcb6e7
dedup-0117,bangdream_017_school_summer_s2,bangdream_017_school_summer_v3,embedding_cosine,0.9990500211715698,0.992,075858739a9f7bced21235f37343702cbe0ba93aeff2394b2b8ce1bbf9a16d6e,5e63c0ac1904945495d3d07f21fcbbaeb104eb35ed80bdb9f6235679527fafc6
dedup-0118,bangdream_017_story_01,bangdream_017_story_01-2023,embedding_cosine,0.995381772518158,0.992,16c7822b456992adc2c2388122e64c0eb77ca02b04ff0e2a9e56dfde87351d4d,66b818958cd7de51323fb8d6948b879baee15c4fa1923752c28b2ce6d4ba7c6f
dedup-0119,bangdream_018_casual-2023,bangdream_018_casual-2023-penlight,embedding_cosine,0.9986680150032043,0.992,2a8a9a9b2c5a46b055e47b2fdaebcdc60c3f6ddc7935af280ffc7401d4852bfe,c75098747d3c3995098da8e2cde7c458f988de3a9d22927fc36d1c17038dfe28
dedup-0120,bangdream_018_casual_summer,bangdream_018_event_86_story_03,embedding_cosine,0.9999898672103882,0.992,56dde64f85c71bf633c83d9d7dce5c952500f7de83f13f164713e4e5f357d289,6a54c445725c3df2a3edcd2d5f2595c6a86350755ae18ad8fc02ace3ca185f3c
dedup-0121,bangdream_018_event_216_story_01,bangdream_018_live_event_215_ssr,embedding_cosine,0.9997290968894958,0.992,69680c4bcbd025a1927c3ab0d1f8c0a3b5c2f8a3bb8b4af3e025e146716ab6d7,08f725d0755210b87b70845cfd3d458c28f4ebd16b59df1c30d2bd19c1e1302a
dedup-0122,bangdream_018_event_278_story_01,bangdream_018_live_event_278_ssr,embedding_cosine,0.9999513030052185,0.992,b9764f2de2a7446c6dd71ac4afdcf02d0c3fc5e2051e1f0f4febd9c5e7109be4,6590e9c9f437cecb6d21b5d75a5a4b1998517f5107fe28b5a7d14ee81447415a
dedup-0123,bangdream_018_story_01,bangdream_018_story_01-2023,embedding_cosine,0.9949735403060913,0.992,ad43ef525134323ceca86c3a3c86afb50761df86c0728876d1945885f3b69568,93fcb427ed2c3811fb21a84071a02dfbffd659641980fdaf646c677fd98d6fb2
dedup-0124,bangdream_019_casual-2023,bangdream_019_casual-2023-penlight,embedding_cosine,0.9998458623886108,0.992,244dee6dc353d04154fdffe7310788c78b1e58ec0f7560718bf859d22b997bfb,07515e2704fb0a3ad0a4ae22d675fbbec1f17088154e7961a3940b66d3b9c450
dedup-0125,bangdream_019_casual_summer-2023,bangdream_019_event_226_story_01,embedding_cosine,0.9996285438537598,0.992,0b34b766fc34f741db360f4a30b847f30e882bf9acaa68318e4837f783dc925f,837e91e78482e48fb45908aff8cc9d0641dbfc953b9eabaecca44753c2da117a
dedup-0126,bangdream_019_event_216_story_01,bangdream_019_live_event_216_ssr,embedding_cosine,0.9995185136795044,0.992,82dd12febbb5e8d6a96a3d6530c42a233a74c51eb1e15bcb7997bb05073f35a1,a66ac5be812b12cd1bf1e859c480a711a8fafe301d509fc4cd63cd03a0e69a28
dedup-0127,bangdream_019_event_278_story_01,bangdream_019_live_event_278_r,embedding_cosine,0.9999767541885376,0.992,c440f6a119abe198894b032367d8f3955b2ec312456cfb4d5a5bde1e40106e92,923e7fe2fa07dbdd312d27d3a0ba89b0af15145063bbe2f2edaf9ecac2089eb0
dedup-0128,bangdream_019_school_summer_s2,bangdream_019_school_summer_v3,embedding_cosine,0.9979637861251831,0.992,8eb11811ac8b92bc7709ee8b69f1de99324ac38992c405368d4572b0384857ee,61b5c4e94042206771e6c082c7bd579a05405a307cb1674b9f383d6f6e8cf47b
dedup-0129,bangdream_019_story_01,bangdream_019_story_01-2023,embedding_cosine,0.9950422048568726,0.992,7e849912bdfcfaecdaf7e61b7f0b95ef2c100159dfc71df2b611258f43994a29,90cd665c8c3db2a34134529197fa85fcd6cac05eda3e763c4ed8b8987e782c55
dedup-0130,bangdream_020_casual-2023,bangdream_020_casual-2023-penlight,embedding_cosine,0.9996623396873474,0.992,eb46b60f4e9ea83cb11e22dc8d9e28e3a50f7088d57b58e095ba0a8b07f5745b,575dba2c356fe0d51244baa9a67252f2f5f53cabf0281e938e0f556c99f67f6a
dedup-0131,bangdream_020_casual_winter,bangdream_020_event_65_story_01,embedding_cosine,0.9997016787528992,0.992,ee1a8faf990d441ce456529f89b69b7399f552fa22ce8e177e72950983d2a36b,4efd9d766c8e3b6b10d3dc2f065c6c280e3545246fe60249a297570716b2b9f9
dedup-0132,bangdream_020_event_143_story_01,bangdream_020_live_r_2020,embedding_cosine,0.9984663724899292,0.992,ccceeb698be24ef4b2851eb04e752dd7569d0c30bae7a6ce2774ab0a7533fd14,de1518d7186184b482285731ebe2a0e7759c7e259fe20618fb7f2f6e8f4f47e0
dedup-0133,bangdream_020_event_195_story_01,bangdream_020_yukata-2023,embedding_cosine,0.9943035244941711,0.992,511aa0ef53299f39a36925ec800a138458786a590a28846f922d65859c061114,369a2b245f42ced3084fba0661630d6f21d0eddd5ef40306f8d9190fc9319bdf
